Id,SalePrice
2735,127443.84225480037
2736,130562.88939846435
2737,105052.83113944449
2738,117927.82029041962
2739,159277.31059470458
2740,148780.79537136236
2741,114459.05904799548
2742,174967.36420187668
2743,142755.32551963918
2744,162097.05667533108
2745,150868.67690884706
2746,114773.71349990566
2747,168739.21081502887
2748,112866.4634159113
2749,137969.77974866668
2750,110260.55924910342
2751,129552.8226527624
2752,237084.16132199566
2753,178333.62396366068
2754,225363.6039679983
2755,132240.16888148792
2756,59124.07158239989
2757,54817.59297950764
2758,71697.65842242609
2759,159661.91369250894
2760,102717.8659037418
2761,134927.0535368974
2762,129729.06774531922
2763,225798.35129642033
2764,198718.85532755277
2765,284077.9650100983
2766,101369.63449734158
2767,55118.76656488853
2768,101765.16577404749
2769,115956.3859743484
2770,172029.5492082102
2771,89210.16649906186
2772,91452.5616973947
2773,139097.62097161484
2774,131232.40635740233
2775,103129.4080665271
2776,146890.78871120897
2777,161661.228352385
2778,133497.86506924254
2779,79812.82400715945
2780,102945.15518548235
2781,84227.13361433789
2782,79694.14918916358
2783,79895.30069614155
2784,92492.76242042833
2785,113015.13845181407
2786,38474.229740550625
2787,108940.47635468293
2788,37097.70759166172
2789,172948.4473663721
2790,103131.70982034609
2791,98290.52240221237
2792,40529.561502793455
2793,169505.14863096375
2794,58560.39145302109
2795,106076.99890187441
2796,76216.35452341696
2797,191291.21160496783
2798,127059.5443665745
2799,102726.00711000187
2800,69851.00594023697
2801,106958.79935504089
2802,126478.07214011846
2803,145502.70502358756
2804,148348.7038159502
2805,106075.13563389855
2806,63656.452757228515
2807,165761.50725261273
2808,148702.44172042387
2809,108936.44354810822
2810,118391.02890258993
2811,174926.71620177326
2812,180040.8166292865
2813,132460.2188961272
2814,133660.00012317777
2815,89987.93930094584
2816,231265.9862495974
2817,155946.7445441241
2818,122016.58440350334
2819,199060.92857746955
2820,121917.72171270859
2821,103358.03402497119
2822,209291.70096945076
2823,255573.48528695165
2824,152147.5443147131
2825,184287.06775989372
2826,115129.65981844754
2827,114156.97115809971
2828,228713.69646142249
2829,243492.09369542554
2830,223206.49397527997
2831,196998.5043882929
2832,224693.72535589605
2833,272635.9041218279
2834,212479.18140413135
2835,214450.13393694337
2836,202318.83477202605
2837,177156.35724055034
2838,129626.67559021257
2839,178278.54234844784
2840,196256.2999460845
2841,202318.05094208347
2842,227680.8490909444
2843,143709.1694927559
2844,183152.18906939763
2845,100041.03131589957
2846,207823.485169951
2847,207148.15524394286
2848,234752.565284439
2849,197247.0334234148
2850,289954.09896298044
2851,221262.50168673077
2852,246244.7534659939
2853,228603.58738588833
2854,154763.14840148145
2855,213167.88160774356
2856,196629.15098818566
2857,190083.94955822
2858,209059.39069248398
2859,115589.32175240235
2860,124185.0232682327
2861,133947.17608585965
2862,216584.1922164593
2863,146657.03980429878
2864,232855.6472027282
2865,141544.70284235582
2866,174982.91402805469
2867,60149.65116839344
2868,128007.30796384055
2869,91680.95445647195
2870,127136.02307830716
2871,103094.13414600852
2872,58.01072715118062
2873,76338.14150112087
2874,123291.27851578349
2875,106388.02939349401
2876,182910.6382887339
2877,118270.35841579118
2878,143111.38152684842
2879,114337.76062242419
2880,77418.93690627336
2881,134691.7182796601
2882,147215.26341754
2883,178056.82237418543
2884,214435.34120495396
2885,163898.795979821
2886,214093.81185770815
2887,107470.48517195473
2888,135442.17141225992
2889,49801.598439206486
2890,53482.91108769504
2891,128682.26774348144
2892,49883.18582081131
2893,75618.02035936236
2894,49409.051082275924
2895,272348.8874095968
2896,248055.269295758
2897,191103.59363493894
2898,157943.01713539765
2899,216399.0384807986
2900,165388.39239829604
2901,221619.03224729595
2902,188529.14389932796
2903,302389.94402824214
2904,319270.2569727715
2905,41514.980617715395
2906,252433.77762322675
2907,87198.85162099951
2908,111927.39853897004
2909,144029.22022246348
2910,59267.97434951982
2911,44846.95367800817
2912,154298.48220754077
2913,48680.50240164052
2914,51979.48435502371
2915,59584.32064584922
2916,54459.0480288323
2917,175307.588032083
2918,106132.53142420354
2919,251494.07738728926
